Product;Type;Month;Branch;Sales;Quantity;Visitors
Crunchy;;01/09/25;al-hussien;1760.00048;184;9021
san sebastian Cheese Cake;;01/09/25;al-hussien;4022.60769;257;9021
cappuccino M;;01/09/25;al-hussien;3193.04268;306;9021
* Box filter special coffee / clomibia 75G;;01/09/25;al-hussien;78.26088;3;9021
Espresso - Single;;01/09/25;al-hussien;513.04335;59;9021
* Blue Mojito;;01/09/25;al-hussien;570.43464;41;9021
coffee Latte L;;01/09/25;al-hussien;91.30436;7;9021
750ml Brewed Coffee *;;01/09/25;al-hussien;100.86957;1;9021
* Frappuccino caramel;;01/09/25;al-hussien;280.86959;19;9021
Brewed Coffee 750ml;;01/09/25;al-hussien;1433.91311;17;9021
* ChocoChees bites;;01/09/25;al-hussien;203.4783;18;9021
Steam Tea - L;;01/09/25;al-hussien;13.04349;3;9021
Lemon-Mint;;01/09/25;al-hussien;62.60868;4;9021
Moroccan Tea - cup;;01/09/25;al-hussien;13.04349;3;9021
Thermos cup - 50%OFF - .;;01/09/25;al-hussien;0;0;9021
* Cookies crispy;;01/09/25;al-hussien;3730.43385;195;9021
* Iced KarKade;;01/09/25;al-hussien;1591.30456;122;9021
50ml Brewed Coffee cup *;;01/09/25;al-hussien;93.91302;9;9021
French coffee M;;01/09/25;al-hussien;868.69599;111;9021
Iced Spanish Latte;;01/09/25;al-hussien;3932.17426;266;9021
* Iced Spanish Latte;;01/09/25;al-hussien;1497.39134;82;9021
* Mini Pancake Chocolate;;01/09/25;al-hussien;6260.868;400;9021
Chocolate sauce box;;01/09/25;al-hussien;20.86956;4;9021
1k Box - S;;01/09/25;al-hussien;907.82604;36;9021
Iced V60 coffee;;01/09/25;al-hussien;9613.91064;691;9021
* Today Coffee L;;01/09/25;al-hussien;2243.4777;258;9021
* san sebastian;;01/09/25;al-hussien;2506.08633;131;9021
iced Matcha;;01/09/25;al-hussien;4567.82649;309;9021
* chocolate Cookies;;01/09/25;al-hussien;382.6086;44;9021
Chocolate Cake;;01/09/25;al-hussien;438.26076;28;9021
karak Tea With Milk;;01/09/25;al-hussien;194.78272;32;9021
* Cold Brew 200gm;;01/09/25;al-hussien;191.3043;10;9021
* 1k Box - L;;01/09/25;al-hussien;633.04345;13;9021
juice cup - .;;01/09/25;al-hussien;2.60871;3;9021
Cold Brew 200gm;;01/09/25;al-hussien;1304.3475;75;9021
* Iced Mocha;;01/09/25;al-hussien;118.26088;8;9021
* classic Mojito;;01/09/25;al-hussien;97.39128;7;9021
1k Mug matt;;01/09/25;al-hussien;391.30434;18;9021
Tea-steam M;;01/09/25;al-hussien;203.4786;78;9021
Iced Pistachio Latte;;01/09/25;al-hussien;280.86959;19;9021
1k Turkish coffee 500G;;01/09/25;al-hussien;26.08696;1;9021
* Mini Waffle;;01/09/25;al-hussien;1643.47785;105;9021
* Waffle chocolate;;01/09/25;al-hussien;2069.56555;85;9021
Milk add;;01/09/25;al-hussien;52.1739;30;9021
sahlab with nuts;;01/09/25;al-hussien;104.3478;10;9021
Turkish Coffee - singl;;01/09/25;al-hussien;281.73924;36;9021
Espresso - Double;;01/09/25;al-hussien;803.47806;77;9021
* 1k Box - S;;01/09/25;al-hussien;717.39125;25;9021
* Mojito strawberry;;01/09/25;al-hussien;473.04336;34;9021
Mojito strawberry;;01/09/25;al-hussien;633.0436;56;9021
Americano - L;;01/09/25;al-hussien;10.43478;1;9021
* Cookies vanilla;;01/09/25;al-hussien;339.13035;39;9021
Spanish Latte - M;;01/09/25;al-hussien;1229.56491;101;9021
* Croissant-Cheese;;01/09/25;al-hussien;153.04352;16;9021
Black Coffee - L;;01/09/25;al-hussien;2081.73861;399;9021
Iced KarKade;;01/09/25;al-hussien;4486.9554;430;9021
* 200ml Brewed Coffee;;01/09/25;al-hussien;177.39132;6;9021
iced Matcha *;;01/09/25;al-hussien;1552.17395;85;9021
* saudi coffee L;;01/09/25;al-hussien;76.52176;8;9021
Iced Tea Peach;;01/09/25;al-hussien;779.13024;64;9021
chocolate Cookies;;01/09/25;al-hussien;716.52156;103;9021
Turkish Coffee - Double;;01/09/25;al-hussien;57.39132;6;9021
* Iced V60 coffee;;01/09/25;al-hussien;2412.17404;146;9021
cortado;;01/09/25;al-hussien;1794.78216;172;9021
* muffin chocolate;;01/09/25;al-hussien;105.21742;11;9021
Granola;;01/09/25;al-hussien;779.13024;64;9021
V60 coffee;;01/09/25;al-hussien;706.08678;58;9021
Vanilla Add;;01/09/25;al-hussien;27.82608;16;9021
* Black Huawei;;01/09/25;al-hussien;83.47824;6;9021
green tea- cub;;01/09/25;al-hussien;34.78264;8;9021
1k Box L;;01/09/25;al-hussien;894.7827;21;9021
1k Mug glossy;;01/09/25;al-hussien;173.91304;8;9021
Mini Waffle;;01/09/25;al-hussien;2334.78292;179;9021
* pudding;;01/09/25;al-hussien;2897.39156;196;9021
Lemon-Mint;;01/09/25;al-hussien;169.56524;13;9021
* Original coffee bag 250G;;01/09/25;al-hussien;164.34782;7;9021
Tea cup;;01/09/25;al-hussien;4.34783;1;9021
Spanish Latte - L;;01/09/25;al-hussien;219.13038;14;9021
Matcha Latte;;01/09/25;al-hussien;83.47824;6;9021
Box filter special coffee / Ethiobian;;01/09/25;al-hussien;86.95652;4;9021
Frappuccino - caramel;;01/09/25;al-hussien;1022.60844;84;9021
Add sauces mix;;01/09/25;al-hussien;132.17388;38;9021
Iced Mocha;;01/09/25;al-hussien;864.34761;71;9021
* Spanish Latte - M;;01/09/25;al-hussien;428.69569;29;9021
Americano M;;01/09/25;al-hussien;54.78263;7;9021
hazelnuts Add d - .;;01/09/25;al-hussien;60.86955;35;9021
Blue Mojito;;01/09/25;al-hussien;1141.73935;101;9021
* Turkish Coffee - Double;;01/09/25;al-hussien;56.52175;5;9021
American1k- 250gm - .;;01/09/25;al-hussien;1377.39096;72;9021
* Oreo Frappe;;01/09/25;al-hussien;236.52176;16;9021
* Blue Huawei;;01/09/25;al-hussien;180.86952;13;9021
Karak Tea;;01/09/25;al-hussien;13.91304;2;9021
* Red Huawei;;01/09/25;al-hussien;166.95648;12;9021
BreakFast miniPan Cake+v60 Hot;;01/09/25;al-hussien;24.34783;1;9021
* Iced Pistachio Latte;;01/09/25;al-hussien;109.56522;6;9021
Macchiato;;01/09/25;al-hussien;93.91302;9;9021
* Granola;;01/09/25;al-hussien;88.69566;6;9021
Brewed Coffee cup 50ml;;01/09/25;al-hussien;1095.6519;126;9021
saudi coffee L;;01/09/25;al-hussien;148.69571;19;9021
Mug glossy *;;01/09/25;al-hussien;156.52176;6;9021
Pistachio sauce box;;01/09/25;al-hussien;5.21739;1;9021
Croissant Plain;;01/09/25;al-hussien;117.39135;15;9021
pudding;;01/09/25;Sarat Ebida;4358.25978;358;4149
Today Coffee M;;01/09/25;Sarat Ebida;1278.2616;210;4149
ChocoChees bites;;01/09/25;Sarat Ebida;726.95672;76;4149
ADD CHOCOLATE d - .;;01/09/25;Sarat Ebida;617.39115;355;4149
paper cup - 8oz;;01/09/25;Sarat Ebida;33.04366;38;4149
Coffee Latte M;;01/09/25;Sarat Ebida;615.65202;59;4149
Iced1kCoffee-Original;;01/09/25;Sarat Ebida;642.60867;116;4149
vanilla ICE CREAM add d;;01/09/25;Sarat Ebida;31.30434;18;4149
classic Mojito;;01/09/25;Sarat Ebida;463.47835;41;4149
caramel Add d - .;;01/09/25;Sarat Ebida;19.13043;11;4149
Add Pistachio d - .;;01/09/25;Sarat Ebida;17.3913;10;4149
Cookies vanilla;;01/09/25;Sarat Ebida;187.82604;27;4149
muffin chocolate;;01/09/25;Sarat Ebida;78.2609;10;4149
Oreo Frappe;;01/09/25;Sarat Ebida;133.91301;11;4149
Iced Americano;;01/09/25;Sarat Ebida;239.99994;23;4149
Mini Pancake Cheese&Honey;;01/09/25;Sarat Ebida;91.30436;7;4149
Chocolate Mini Pancake;;01/09/25;Sarat Ebida;6326.0878;485;4149
Today Coffee cold L;;01/09/25;Sarat Ebida;7812.17196;1123;4149
Cookies crispy;;01/09/25;Sarat Ebida;7700.86764;492;4149
BlackCoffee-M;;01/09/25;Sarat Ebida;908.69655;225;4149
BreakFast miniPan Cake+ ice v60;;01/09/25;Sarat Ebida;26.08696;1;4149
iced Spanish latte - L;;01/09/25;Sarat Ebida;80;4;4149
Add Lotus;;01/09/25;Sarat Ebida;10.43478;6;4149
Iced Coffee latte;;01/09/25;Sarat Ebida;247.82612;19;4149
Box filter special coffee / clomibia;;01/09/25;Sarat Ebida;65.21739;3;4149
Mineral water 600ml;;01/09/25;Sarat Ebida;610.43463;351;4149
ADD Mojito Mix;;01/09/25;Sarat Ebida;0;32;4149
Iced White Mocha;;01/09/25;Sarat Ebida;266.08698;18;4149
Affogato;;01/09/25;Sarat Ebida;547.82595;45;4149
Flate white;;01/09/25;Sarat Ebida;657.39114;63;4149
Waffle chocolate;;01/09/25;Sarat Ebida;1360;68;4149
Black Huawei;;01/09/25;Sarat Ebida;22.6087;2;4149
Black coffee XL;;01/09/25;Sarat Ebida;91.3044;15;4149
paper cup - 16oz;;01/09/25;Sarat Ebida;4.34785;5;4149
Original coffee bag 250G;;01/09/25;Sarat Ebida;554.78247;29;4149
paper cup - 7OZ-2pcs;;01/09/25;Sarat Ebida;1.73914;2;4149
Croissant-Cheese;;01/09/25;Sarat Ebida;23.47827;3;4149
1k Espresso 250G;;01/09/25;Sarat Ebida;34.7826;2;4149
Espresso - Single;;01/09/25;Sarat Ebida;599.99985;69;4149
san sebastian Cheese Cake;;01/09/25;Sarat Ebida;6276.52017;401;4149
cappuccino M;;01/09/25;Sarat Ebida;970.43454;93;4149
Today Coffee cold M;;01/09/25;Sarat Ebida;5800.87288;953;4149
Extra shot Espreso;;01/09/25;Sarat Ebida;81.73911;47;4149
Brewed Coffee 200ml;;01/09/25;Sarat Ebida;897.39126;36;4149
Today Coffee L;;01/09/25;Sarat Ebida;786.08676;113;4149
Crunchy;;01/09/25;Sarat Ebida;1109.56552;116;4149
Hot Chocolate - M;;01/09/25;Sarat Ebida;404.34788;31;4149
cappuccino L;;01/09/25;Sarat Ebida;247.82612;19;4149
Thermos cup - 50%OFF - .;;01/09/25;Sarat Ebida;0;0;4149
Brewed Coffee 750ml;;01/09/25;Sarat Ebida;421.73915;5;4149
كريمة;;01/09/25;Sarat Ebida;5.21739;3;4149
Steam Tea - L;;01/09/25;Sarat Ebida;8.69566;2;4149
Moroccan Tea - cup;;01/09/25;Sarat Ebida;21.73915;5;4149
iced Matcha;;01/09/25;Sarat Ebida;3148.69593;213;4149
Iced Spanish Latte;;01/09/25;Sarat Ebida;3148.69593;213;4149
Iced V60 coffee;;01/09/25;Sarat Ebida;6205.21584;446;4149
Cold Brew 200gm;;01/09/25;Sarat Ebida;817.3911;47;4149
1k Mug matt;;01/09/25;Sarat Ebida;413.04347;19;4149
French coffee M;;01/09/25;Sarat Ebida;180.00007;23;4149
Chocolate Cake;;01/09/25;Sarat Ebida;234.78255;15;4149
juice cup - .;;01/09/25;Sarat Ebida;6.08699;7;4149
Tea-steam M;;01/09/25;Sarat Ebida;114.7828;44;4149
1k Box - S;;01/09/25;Sarat Ebida;226.95651;9;4149
karak Tea With Milk;;01/09/25;Sarat Ebida;54.78264;9;4149
Iced Pistachio Latte;;01/09/25;Sarat Ebida;73.91305;5;4149
كيس قهوة اسبريسو -250 جم;;01/09/25;Sarat Ebida;34.7826;2;4149
Chocolate sauce box;;01/09/25;Sarat Ebida;10.43478;2;4149
Mojito strawberry;;01/09/25;Sarat Ebida;327.82615;29;4149
Espresso - Double;;01/09/25;Sarat Ebida;427.82598;41;4149
sahlab with nuts;;01/09/25;Sarat Ebida;73.04346;7;4149
Spanish Latte - M;;01/09/25;Sarat Ebida;1193.04318;98;4149
Turkish Coffee - singl;;01/09/25;Sarat Ebida;109.56526;14;4149
shaken;;01/09/25;Sarat Ebida;1.73913;1;4149
Milk add;;01/09/25;Sarat Ebida;8.69565;5;4149
Iced KarKade;;01/09/25;Sarat Ebida;2295.6516;220;4149
V60 coffee;;01/09/25;Sarat Ebida;900.86934;74;4149
Iced Tea Peach;;01/09/25;Sarat Ebida;815.65197;67;4149
Mini Waffle;;01/09/25;Sarat Ebida;4226.08752;324;4149
Granola;;01/09/25;Sarat Ebida;170.43474;14;4149
chocolate Cookies;;01/09/25;Sarat Ebida;278.2608;40;4149
cortado;;01/09/25;Sarat Ebida;219.13038;21;4149
1k Mug glossy;;01/09/25;Sarat Ebida;217.3913;10;4149
Black Coffee - L;;01/09/25;Sarat Ebida;318.26079;61;4149
Lemon-Mint;;01/09/25;Sarat Ebida;13.04348;1;4149
Vanilla Add;;01/09/25;Sarat Ebida;17.3913;10;4149
Turkish Coffee - Double;;01/09/25;Sarat Ebida;57.39132;6;4149
Spanish Latte - L;;01/09/25;Sarat Ebida;46.95651;3;4149
1k Box L;;01/09/25;Sarat Ebida;170.4348;4;4149
Tea cup;;01/09/25;Sarat Ebida;13.04349;3;4149
Matcha Latte;;01/09/25;Sarat Ebida;13.91304;1;4149
Frappuccino - caramel;;01/09/25;Sarat Ebida;438.26076;36;4149
Blue Mojito;;01/09/25;Sarat Ebida;350.43485;31;4149
Add sauces mix;;01/09/25;Sarat Ebida;59.13042;17;4149
Iced Mocha;;01/09/25;Sarat Ebida;900.86934;74;4149
Americano M;;01/09/25;Sarat Ebida;140.86962;18;4149
Macchiato;;01/09/25;Sarat Ebida;10.43478;1;4149
saudi coffee L;;01/09/25;Sarat Ebida;172.17398;22;4149
Brewed Coffee cup 50ml;;01/09/25;Sarat Ebida;95.65215;11;4149
hazelnuts Add d - .;;01/09/25;Sarat Ebida;5.21739;3;4149
Box filter special coffee / Ethiobian;;01/09/25;Sarat Ebida;65.21739;3;4149
Pistachio sauce box;;01/09/25;Sarat Ebida;0;0;4149
Coffee Latte M;;01/09/25;SAGER;1439.99964;138;8896
Iced1kCoffee-Original;;01/09/25;SAGER;13466.95319;1942;8896
ChocoChees bites;;01/09/25;SAGER;1444.34822;151;8896
ADD CHOCOLATE d - .;;01/09/25;SAGER;493.91292;284;8896
classic Mojito;;01/09/25;SAGER;599.13055;53;8896
pudding;;01/09/25;SAGER;3530.4339;290;8896
Today Coffee M;;01/09/25;SAGER;395.6524;65;8896
paper cup - 8oz;;01/09/25;SAGER;42.60893;49;8896
Cookies vanilla;;01/09/25;SAGER;834.7824;120;8896
Iced Americano;;01/09/25;SAGER;834.7824;80;8896
Add Pistachio d - .;;01/09/25;SAGER;15.65217;9;8896
Mini Pancake Cheese&Honey;;01/09/25;SAGER;1447.82628;111;8896
muffin chocolate;;01/09/25;SAGER;399.13059;51;8896
caramel Add d - .;;01/09/25;SAGER;27.82608;16;8896
iced KarKade - L;;01/09/25;SAGER;236.52168;17;8896
Oreo Frappe;;01/09/25;SAGER;316.52166;26;8896
vanilla ICE CREAM add d;;01/09/25;SAGER;13.91304;8;8896
* Mini Pancake Cheese&Honey;;01/09/25;SAGER;31.30434;2;8896
* Mineral water 600ml;;01/09/25;SAGER;1.73913;1;8896
Chocolate Mini Pancake;;01/09/25;SAGER;9769.56652;749;8896
Today Coffee cold L;;01/09/25;SAGER;11763.47532;1691;8896
BlackCoffee-M;;01/09/25;SAGER;5458.26621;1341;8896
Cookies crispy;;01/09/25;SAGER;2519.99937;161;8896
Red Huawei;;01/09/25;SAGER;192.17395;17;8896
BreakFast miniPan Cake+ ice v60;;01/09/25;SAGER;104.34784;4;8896
Iced Coffee latte;;01/09/25;SAGER;534.78268;41;8896
Macchiato Double;;01/09/25;SAGER;24.34782;2;8896
iced Spanish latte - L;;01/09/25;SAGER;260;13;8896
Add Lotus;;01/09/25;SAGER;12.17391;7;8896
* V60 coffee;;01/09/25;SAGER;88.69566;6;8896
* Box filter special coffee / Ethiobian 75G;;01/09/25;SAGER;26.08696;1;8896
* Iced black Coffee;;01/09/25;SAGER;52.1739;6;8896
Blue Huawei;;01/09/25;SAGER;33.91305;3;8896
Saudi coffee Bag 500gm;;01/09/25;SAGER;31.30435;1;8896
Box filter special coffee / clomibia;;01/09/25;SAGER;65.21739;3;8896
* Saudi coffee Bag 500gm;;01/09/25;SAGER;38.26087;1;8896
* Matcha Latte;;01/09/25;SAGER;16.52174;1;8896
* Today Coffee L;;01/09/25;SAGER;17.3913;2;8896
Mineral water 600ml;;01/09/25;SAGER;2396.52114;1378;8896
Black coffee XL;;01/09/25;SAGER;870.43528;143;8896
Waffle chocolate;;01/09/25;SAGER;760;38;8896
Flate white;;01/09/25;SAGER;1199.9997;115;8896
Affogato;;01/09/25;SAGER;1972.17342;162;8896
ADD Mojito Mix;;01/09/25;SAGER;0;47;8896
1k Black Tea - 40GM Box;;01/09/25;SAGER;10.43478;1;8896
* Black Coffee - L;;01/09/25;SAGER;13.91304;2;8896
Croissant-Cheese;;01/09/25;SAGER;633.91329;81;8896
1k Play Card;;01/09/25;SAGER;173.913;10;8896
paper cup - 7OZ-2pcs;;01/09/25;SAGER;3.47828;4;8896
paper cup - 16oz;;01/09/25;SAGER;5.21742;6;8896
* Coffee Latte M;;01/09/25;SAGER;13.04348;1;8896
* Crunchy;;01/09/25;SAGER;79.13045;7;8896
Black Huawei;;01/09/25;SAGER;192.17395;17;8896
* cappuccino M;;01/09/25;SAGER;39.13044;3;8896
Iced White Mocha;;01/09/25;SAGER;842.60877;57;8896
* Iced Tea Peach;;01/09/25;SAGER;44.34783;3;8896
* Iced White Mocha;;01/09/25;SAGER;18.26087;1;8896
Crunchy;;01/09/25;SAGER;2477.39198;259;8896
Brewed Coffee 200ml;;01/09/25;SAGER;5569.56493;221;8896
san sebastian Cheese Cake;;01/09/25;SAGER;4805.21619;307;8896
Espresso - Single;;01/09/25;SAGER;843.47805;97;8896
Brewed Coffee 750ml;;01/09/25;SAGER;674.78264;8;8896
cappuccino M;;01/09/25;SAGER;3652.173;350;8896
Today Coffee cold M;;01/09/25;SAGER;3000.87128;493;8896
Extra shot Espreso;;01/09/25;SAGER;179.13039;103;8896
coffee Latte L;;01/09/25;SAGER;91.30436;7;8896
cappuccino L;;01/09/25;SAGER;273.91308;21;8896
Today Coffee L;;01/09/25;SAGER;257.39124;37;8896
Steam Tea - L;;01/09/25;SAGER;78.26094;18;8896
Moroccan Tea - cup;;01/09/25;SAGER;13.04349;3;8896
Hot Chocolate - M;;01/09/25;SAGER;352.17396;27;8896
Thermos cup - 50%OFF - .;;01/09/25;SAGER;0;0;8896
* ChocoChees bites;;01/09/25;SAGER;67.8261;6;8896
كريمة;;01/09/25;SAGER;6.95652;4;8896
* Iced Americano;;01/09/25;SAGER;13.04348;1;8896
Iced Spanish Latte;;01/09/25;SAGER;6386.08752;432;8896
Cold Brew 200gm;;01/09/25;SAGER;3321.7383;191;8896
Iced V60 coffee;;01/09/25;SAGER;9933.91056;714;8896
French coffee M;;01/09/25;SAGER;946.95689;121;8896
Chocolate Cake;;01/09/25;SAGER;610.43463;39;8896
Tea-steam M;;01/09/25;SAGER;568.6966;218;8896
iced Matcha;;01/09/25;SAGER;5173.9135;350;8896
1k Box - S;;01/09/25;SAGER;907.82604;36;8896
1k Mug matt;;01/09/25;SAGER;804.34781;37;8896
karak Tea With Milk;;01/09/25;SAGER;304.348;50;8896
* Today Coffee L;;01/09/25;SAGER;165.21735;19;8896
* Iced KarKade;;01/09/25;SAGER;78.26088;6;8896
* Mini Pancake Chocolate;;01/09/25;SAGER;406.95642;26;8896
* Cookies crispy;;01/09/25;SAGER;267.82602;14;8896
Iced Pistachio Latte;;01/09/25;SAGER;325.21742;22;8896
juice cup - .;;01/09/25;SAGER;13.04355;15;8896
* chocolate Cookies;;01/09/25;SAGER;26.08695;3;8896
* Iced Mocha;;01/09/25;SAGER;0;0;8896
* Iced Spanish Latte;;01/09/25;SAGER;219.13044;12;8896
* san sebastian;;01/09/25;SAGER;114.78258;6;8896
* classic Mojito;;01/09/25;SAGER;13.91304;1;8896
Espresso - Double;;01/09/25;SAGER;1575.65178;151;8896
Spanish Latte - M;;01/09/25;SAGER;1533.91266;126;8896
Milk add;;01/09/25;SAGER;19.13043;11;8896
Mojito strawberry;;01/09/25;SAGER;1277.39155;113;8896
Turkish Coffee - singl;;01/09/25;SAGER;258.26097;33;8896
sahlab with nuts;;01/09/25;SAGER;146.08692;14;8896
* Mini Waffle;;01/09/25;SAGER;203.47821;13;8896
* Croissant-Cheese;;01/09/25;SAGER;19.13044;2;8896
* Cookies vanilla;;01/09/25;SAGER;17.3913;2;8896
Americano - L;;01/09/25;SAGER;10.43478;1;8896
1k Pure Ceylon Tea -200G box;;01/09/25;SAGER;10.43478;1;8896
* Waffle chocolate;;01/09/25;SAGER;73.04349;3;8896
* Mojito strawberry;;01/09/25;SAGER;13.91304;1;8896
* 1k Box - S;;01/09/25;SAGER;28.69565;1;8896
Black Coffee - L;;01/09/25;SAGER;1904.34735;365;8896
Granola;;01/09/25;SAGER;620.86941;51;8896
Lemon-Mint;;01/09/25;SAGER;339.13048;26;8896
Tea cup;;01/09/25;SAGER;65.21745;15;8896
Iced KarKade;;01/09/25;SAGER;5248.69434;503;8896
cortado;;01/09/25;SAGER;646.95636;62;8896
* pudding;;01/09/25;SAGER;177.39132;12;8896
Vanilla Add;;01/09/25;SAGER;33.04347;19;8896
chocolate Cookies;;01/09/25;SAGER;862.60848;124;8896
green tea- cub;;01/09/25;SAGER;104.34792;24;8896
